
15647,A Plea for the Criminal,James Leslie Allan Kayll
15648,Paul Jones,Hutchins Hapgood
15649,Religious Life of Virginia in the Seventeenth Century,George MacLaren Brydon
15650,My Life: or the Adventures of Geo. Thompson,George Thompson
15651,The Grey Woman and other Tales,Mrs. (Elizabeth) Gaskell
15652,The Marriage of Elinor,Margaret Oliphant
15653,Rimrock Trail,J. Allan Dunn
15654,The Trumpet-Major,Thomas Hardy
15655,The History of Dartmouth College,Baxter Perry Smith
15656,Joe Strong on the Trapeze,Vance Barnum
15657,Belly Laugh,Gordon Randall Garrett
15658,Beyond the Door,Philip K. Dick
15659,Lost in the Future,John Victor Peterson
15660,Solar Stiff,Chas. A. Stopher
15661,Texas Week,Albert Hernhuter
15662,A Little Girl in Old Philadelphia,Amanda Minnie Douglas
15663,The Letters of Queen Victoria· Volume III (of 3)· 1854-1861,Queen of Great Britain Victoria
15664,Otto of the Silver Hand,Howard Pyle
15665,Year of the Big Thaw,Marion Zimmer Bradley
15666,Our Bessie,Rosa Nouchette Carey
15667,Bobby of Cloverfield Farm,Helen Fuller Orton
15668,The Best of the World's Classics· Restricted to Prose· Vol. IX (of X) - America - I,Various
15669,Dave Porter and the Runaways,Edward Stratemeyer
15670,Ralph on the Overland Express,Allen Chapman
15671,Typee,Herman Melville
15672,A Winter Amid the Ice,Jules Verne
15673,The Acts of Uniformity,T.A. Lacey
15674,Windsor Castle,William Harrison Ainsworth
15675,Phebe· the Blackberry Girl,Anonymous
15676,The Squirrel Inn,Frank R. Stockton
15677,The Ranger,Edward S. Ellis
15678,Sea Garden,Hilda Doolittle
15679,Hymen,Hilda Doolittle
15680,Genghis Khan· Makers of History Series,Jacob Abbott
15681,The Christian Foundation· Or· Scientific and Religious Journal· Volume I· No. 7· July· 1880,Various
15682,The Christian Foundation· Or· Scientific and Religious Journal· Volume I· No. 8· August· 1880,Various
15683,A Sappho of Green Springs,Bret Harte
15684,Arizona's Yesterday,John H. Cady
15685,The Adventures of a Bear,Alfred Elwes
15686,The Christian Foundation· Or· Scientific and Religious Journal·,Various
15687,The Christian Foundation· Or· Scientific and Religious Journal·,Various
15688,Babylonian and Assyrian Laws· Contracts and Letters,C. H. W. Johns
15689,Red Men and White,Owen Wister
15690,The Life of Cicero,Anthony Trollope
15691,The Christian Foundation· Or· Scientific and Religious Journal· Volume I· No. 11· November· 1880,Various
15692,The Christian Foundation· Or· Scientific and Religious Journal· Volume I· No. 12· December· 1880,Various
15693,Forgotten Tales of Long Ago,E. V. Lucas
15694,The Green Mummy,Fergus Hume
15695,The Young Surveyor;,J. T. Trowbridge
15696,The Cook's Oracle; and Housekeeper's Manual,William Kitchiner
15697,Minnie's Pet Cat,Madeline Leslie
15698,The Roof Tree,Charles Neville Buck
15699,Library of the World's Best Literature· Ancient and Modern· Vol. 7,Various
15700,Wild Ducks,W. Coape Oates
15701,The Only True Mother Goose Melodies,Munroe and Francis
15702,The Silver Maple,Marian Keith
15703,Duncan Polite,Marian Keith
15704,The Empire of the East,H. B. Montgomery
15705,Tales of the Fish Patrol,Jack London
15706,Young Alaskans in the Far North,Emerson Hough
15707,Our Children,Anatole France
15708,Symbolic Logic,Lewis Carroll
15709,Down the Slope,James Otis
15710,The Crystal Crypt,Philip Kindred Dick
15711,Historic Ghosts and Ghost Hunters,H. Addington Bruce
15712,Remember the Alamo,Amelia E. Barr
15713,Robin Hood,Paul Creswick
15714,Stories of W.W. Jacobs,W.W. Jacobs
15715,Aunt Fanny's Story-Book for Little Boys and Girls,Frances Elizabeth Barrow
15716,Free Ships: The Restoration of the American Carrying Trade,John Codman
15717,The God in the Box,Sewell Peaslee Wright
15718,Oklahoma Sunshine,Freeman E. (Freeman Edwin) Miller
15719,Practical Education· Volume I,Maria Edgeworth
15720,Practical Education· Volume II,Maria Edgeworth
15721, The Variation of Animals and Plants under Domestication, Charles Darwin
15722,The Christian Foundation· Or· Scientific and Religious Journal· Volume 1· Index· 1880,Various
15723,Operas Every Child Should Know,Mary Schell Hoke Bacon
15724,The American Missionary -- Volume 54· No. 4· October· 1900,Various
15725,Beside Still Waters,Arthur Christopher Benson
15726,Little Mittens for The Little Darlings,Frances Elizabeth Barrow
15727,Wee Wifie,Rosa Nouchette Carey
15728,Fishing in British Columbia,Thomas Wilson  Lambert
15729, The Variation of Animals and Plants under Domestication, Charles Darwin
15730,The Esperantist· Vol. 1· No. 1,Various
15731,The Esperantist· Vol. 1· No. 2,Various
15732,A Child's Garden of Verses,Robert Louis Stevenson
15733,Susan and Edward,Anonymous
15734,In the High Valley,Susan Coolidge
15735,Harding's luck,E. [Edith] Nesbit
15736,The Boy Scouts Book of Stories,Various
15737,A Boy's Town,W. D. Howells
15738,Bert Wilson on the Gridiron,J. W. Duffield
15739,The Prehistoric World,E. A. Allen
15740,Agriculture in Virginia· 1607-1699,Lyman Carrier
15741,The Radio Boys with the Revenue Guards,Gerald Breckenridge
15742,Heart Talks,Charles Wesley Naylor
15743,The Girls of Central High in Camp,Gertrude W. Morrison
15744,The Young Alaskans on the Trail,Emerson Hough
15745,Memorials of Old London,Various
15746,Miss Ashton's New Pupil,Mrs. S. S. Robbins
15747,Ballads of Robin Hood and other Outlaws,Frank Sidgwick
15748,The Works Of Oliver Wendell Holmes,Oliver Wendell Holmes· Sr.
15749,The Sandman: His Sea Stories,William J. Hopkins
15750,The Madcap of the School,Angela Brazil
15751,The Fairfax County Courthouse,Ross D. Netherton
15752,Pleasures of the telescope,Garrett Serviss
15753,Divided Skates,Evelyn Raymond
15754,Philosophical Transactions of the Royal Society - Vol 1 - 1666,Various
15755,The Light That Failed,Rudyard Kipling
15756,The Works of John Galsworthy,John Galsworthy
15757,Imaginary Interviews,W. D. Howells
15758,Getting Acquainted with the Trees,J. Horace McFarland
15759,Rafael in Italy,Etta Blaisdell McDonald
15760,Elements of Gaelic Grammar,Alexander  Stewart
15761,The Defenders,Philip K. Dick
15762,The History of Little King Pippin,Thomas Bewick
15763,Ted Marsh on an Important Mission,Elmer Sherwood
15764,The Story of Tim,Anonymous
15765,Child Maidelvold,Anonymous
15766,Ellen of Villenskov,Anonymous
15767,General Gordon,Seton Churchill
15768,Finnish Arts,Anonymous
15769,Mendelism,Reginald Crundall Punnett
15770,Stuyvesant,Jacob Abbott
15771,Harper's Young People· April 6· 1880,Various
15772,Harper's Young People· April 13· 1880,Various
15773,The Disguising at Hertford,John Lydgate
15774,Peter the Brazen,George F. Worts
15775,Round the Wonderful World,G. E. Mitton
15776,Letters to his mother· Ann Borrow,George Borrow
15777,Harper's Young People· April 20· 1880,Various
15778,A Son of the Middle Border,Hamlin Garland
15779,The White Doe,Sallie Southall Cotten
15780,The Certain Hour,James Branch Cabell
15781,A Blot In The 'Scutcheon,Robert Browning
15782,The Fairy Nightcaps,Frances Elizabeth Barrow
15783,The Works Of Mark Twain,Mark Twain
15784,Oswald Bastable and Others,Edith Nesbit
15785,Dorothy's House Party,Evelyn Raymond
15786,THE LEGENDS OF THE JEWS VOLUME III BIBLE TIMES AND CHARACTERS,BY LOUIS GINZBERG
15787,Every Girl's Book,George F. Butler
15788,The Electronic Mind Reader,John Blaine
15789,Letters to his wife Mary Borrow,George Borrow
15790,The Bridge of the Gods,Frederic Homer Balch
15791,Signelil,Anonymous
15792,The Dalby Bear,Anonymous
15793,The Giant of Bern and Orm Ungerswayne,Anonymous
15794,The School Queens,L. T. Meade
15795,THE LEGENDS OF THE JEWS VOLUME IV BIBLE TIMES AND CHARACTERS,BY LOUIS GINZBERG
15796,Counsel for the Defense,Leroy Scott
15797,The Works of Charles Dudley Warner,Charles Dudley Warner
15798,The Works Of Winston Churchill,Winston Churchill
15799,The Works Of George Meredith,George Meredith
15800,The Mermaid's Prophecy,Anonymous
15801,The Verner Raven; The Count of Vendel's Daughter,Anonymous
15802,The Song of Deirdra· King Byrge and his Brothers,Anonymous
15803,The Songs of Ranild,Anonymous
15804,Key-Notes of American Liberty,Various
15805,The Sargasso of Space,Edmond Hamilton
15806,Harper's Young People· April 27· 1880,Various
15807,The Story of Yvashka with the Bear's Ear,Anonymous
15808,The Tale of Brynild· and King Valdemar and his Sister,Anonymous
15809,The Mason-bees,J. Henri Fabre
15810,Little Jack Rabbit's Adventures,David Cory
15811,Max and Maurice,William [Wilhelm] Busch
15812,The River Prophet,Raymond S. Spears
15813,Smugglers' Reef,John Blaine
15814,The House of the Wolfings,William Morris
15815,The Project Gutenberg Works Of John Lothrop Motley,John Lothrop Motley
15816,The Faith Healer,William Vaughn Moody
15817,Seventeen Species of Bats Recorded from Barro Colorado Island· Panama Canal Zone,E. Raymond Hall
15818,The Children's Book of Stars,G.E. Mitton
15819,The Leader of the Lower School,Angela  Brazil
15820,The Girl Scouts at Sea Crest,Lillian Garis
15821,Donald and Dorothy,Mary Mapes Dodge
15822,Captain Bayley's Heir:,G. A. Henty
15823,The Heptameron of Margaret· Queen of Navarre,Margaret· Queen of Navarre
15824,The Life Of George Washington,John Marshall
15825,Tales of the Argonauts,Bret Harte
15826,The Memoirs· Correspondence· And Miscellanies· From The Papers Of Thomas Jefferson,Thomas Jefferson
15827,Dave Porter in the Far North,Edward Stratemeyer
15828,The Time of Roses,L. T. Meade
15829,A New Subspecies of Microtus montanus from Montana and Comments on Microtus canicaudus Miller,E. Raymond Hall
15830,The Cabin on the Prairie,C. H. (Charles Henry) Pearson
15831,The Seven Great Monarchies Of The Ancient Asian World,George Rawlinson
15832,Track's End,Hayden Carruth
15833,Comments on the Taxonomy and Geographic Distribution of Some North American Rabbits,E. Raymond Hall
15834,A Man's Value to Society,Newell Dwight Hillis
15835,History Of Egypt· Chaldaea· Syria· Babylonia· And Assyria,Gaston Maspero
15836,Penelope's Progress,Kate Douglas Smith Wiggin
15837,Four Little Blossoms at Oak Hill School,Mabel C. Hawley
15838,A History Of France From The Earliest Times,Francois Pierre Guillaume Guizot
15839,Yorkshire Dialect Poems,F.W. Moorman
15840,Recollections of a Tour Made in Scotland A.D. 1803,Dorothy Wordsworth
15841,Harper's Young People· May 4· 1880,Various
15842,Harper's Young People· May 11· 1880,Various
15843,The Copper-Clad World,Harl Vincent
15844,A History Of England From Early Times,David Hume· Tobias Smollett· E. Farr and E. H. Nolan
15845,Alice's Adventures in Wonderland,Lewis Carroll
15846,The Hickory Limb,Parker Fillmore
15847,The Boy Broker,Frank A. Munsey
15848,The Mexican Twins,Lucy Fitch Perkins
15849,Benefactor,George H. Smith
15850,Of Time and Texas,William F. Nolan
15851,Two Plus Two Makes Crazy,Walt Sheldon
15852,Harper's Young People· May 18· 1880,Various
15853,Stories And Tales Of The Irish,William Carleton
15854,The Variation of Animals and Plants Under Domestication· Volume II (of 2),Charles Darwin
15855,The Historical Novels Of Georg Ebers,Georg Ebers
15856,The Philippine Islands· 1493-1898--Volume 39 of 55,Various
15857,The Wind in the Willows,Kenneth Grahame
15858,English Synonyms and Antonyms,James Champlin Fernald
15859,Social Rights and Duties· Volume I (of 2),Sir Leslie Stephen
15860,All That Matters,Edgar A. Guest
15861,The Works Of Edward Bulwer-Lytton,Edward Bulwer-Lytton
15862,The Tale of Timber Town,Alfred Grace
15863, Howard's End, E. M. Forster
15864,ZigZag Journeys in Northern Lands;,Hezekiah Butterworth
15865,Irish Fairy Tales,James Stephens
15866,An Essay on True and Apparent Beauty in which from Settled Principles is Rendered the Grounds for Choosing and Rejecting Epigrams,Pierre Nicole
15867,Compatible,Richard R. Smith
15868,Harper's Young People· May 25· 1880,Various
15869,Collector's Item,Robert F. Young
15870,Lover or Friend,Rosa Nouchette Carey
15871,Diary from March 4· 1861· to November 12· 1862,Adam Gurowski
15872,The Wizard,H. Rider Haggard
15873,In the Musgrave Ranges,Jim Bushman
15874,Eskimo Folktales,Unknown
15875,One Out of Ten,J. Anthony Ferlaine
15876,The Surrender of Napoleon,Sir Frederick Lewis Maitland
15877,Captain Dieppe,Anthony Hope
15878,In the Morning of Time,Charles G. D. Roberts
15879,The Rainbow,D. H. (David Herbert) Lawrence
15880,Frontier service during the rebellion,George H. Pettis
15881,Mr. Wicker's Window,Carley Dawson
15882,When I Grow Up,Richard E. Lowe
15883,This is Klon Calling,Walt Sheldon
15884,A Narrative of the Mutiny· on Board the Ship Globe· of Nantucket· in the Pacific Ocean· Jan. 1824,William Lay
15885,Tharon of Lost Valley,Vingie E. Roe
15886,The Acts Of The General Assemblies of the Church of Scotland,Church of Scotland. General Assembly
15887,The Road to Frontenac,Samuel Merwin
15888,The Illustrated Works Of Gordon Home,Gordon Home
15889, Story of the Session of the California Legislature of 1909, Franklin Hichborn
15890,The Backwoodsmen,Charles G. D. Roberts
15891,Cuore (Heart),Edmondo De Amicis
15892, Crumps · The Plain Story of a Canadian Who Went,Louis Keene
15893,A Dear Little Girl at School,Amy E. Blanchard
15894,The Illustrated Works Of Frederich Schiller,Frederich Schiller
15895,The Sequel of Appomattox,Walter Lynwood Fleming
15896,Works Of George W. Peck,George W. Peck
15897,The Works Of Louis Becke,Louis Becke
15898,Slave Narratives: a Folk History of Slavery in the United States· From Interviews with Former Slaves,Work Projects Administration
15899,The Manor House School,Angela Brazil
15900,Harper's Young People· June 1· 1880,Various
15901,Shaman,Robert Shea
15902,Child-Life in Japan and Japanese Child Stories,Mrs. M. Chaplin Ayrton
15903,Pioneers of the Old South,Mary Johnston
15904,The Life of Sir James Fitzjames Stephen· Bart.· K.C.S.I.,Sir Leslie Stephen
15905,Adventures in the Rifle Brigade· in the Peninsula· France· and the Netherlands,Captain J. Kincaid
15906,Ghetto Comedies,Israel Zangwill
15907,How Girls Can Help Their Country,Juliette Low
15908,Harper's Young People· June 8· 1880,Various
15909,Tord of Hafsborough,Anonymous
15910,Young Swaigder· or The Force of Runes,Anonymous
15911,Sunlight Patch,Credo Fitch Harris
15912,Jennie Gerhardt,Theodore Dreiser
15913,The Biography of a Prairie Girl,Eleanor Gates
15914,The Book of Saints and Friendly Beasts,Abbie Farwell Brown
15915,The Next Step,Scott Nearing
15916,James Madison,Sydney Howard Gay
15917,Miss Grantley's Girls,Thomas Archer
15918,Great Men and Famous Women· Vol. 7 of 8,Horne· Charles F. (Charles Francis)
15919,Social Life,Maud C. Cooke
15920,Daisy's Aunt,E. F. (Edward Frederic) Benson
15921,Census of Population and Housing· 1990,United States Bureau of the Census
15922,The Stark Munro Letters,J. Stark Munro
15923,The Age of Invention,Holland Thompson
15924,The Macdermots of Ballycloran,Anthony Trollope
15925,Five Mice in a Mouse-trap,Laura E. Richards
15926,Harper's Young People· June 15· 1880,Various
15927,Latin America and the United States,Elihu Root
15928,English Translations Of Works Of Emile Zola,Emile Zola
15929,Prince Vance,Eleanor Putnam
15930,The Elm Tree Tales,F. Irene Burge Smith
15931,Harper's Young People· June 22· 1880,Various
15932,Essays on Censorship and Art,John Galsworthy
15933,The Religion of Ancient Egypt,W. M. Flinders Petrie
15934,Harper's Young People· June 29· 1880,Various
15935,Critical Miscellanies (Vol. 3 of 3),John Morley
15936,All Cats Are Gray,Andre Alice Norton
15937,Essays Concerning Letters,John Galsworthy
15938,A Boy I Knew and Four Dogs,Laurence Hutton
15939,The Fairy Tales of Charles Perrault,Charles Perrault
15940,Mr. Punch Awheel,Hammerton· John Alexander· Sir
15941,Treasure Valley,Marian Keith
15942,Across Mongolian Plains,Roy Chapman Andrews
15943,Roman Catholicism in Spain,Anonymous
15944,Harper's Young People· July 6· 1880,Various
15945,Spawn of the Comet,Harold Thompson Rich
15946,Louisiana Lou,William West Winter
15947,A Nest of Spies,Pierre Souvestre
15948,Inn of Tranquility and Other Essays,John Galsworthy
15949,Wilson's Tales of the Borders and of Scotland· Volume VI,Various
15950,Sir William Herschel: His Life and Works,Edward Singleton Holden
15951,Critical Miscellanies (Vol. 3 of 3),John Morley
15952,Harper's Young People· July 13· 1880,Various
15953,In the Orbit of Saturn,Roman Frederick Starzl
